province,cons_no,cons_code,ballot_no,candidate_name,party,resign
อุบลราชธานี,3,อุบลราชธานี.03,6,นางสาวพรปนัดดา ทวีดี,รวมไทยสร้างชาติ,
อุบลราชธานี,3,อุบลราชธานี.03,7,นายลำชี มะโนรัตน์,เพื่อบ้านเมือง,
อุบลราชธานี,3,อุบลราชธานี.03,8,นายตรัยรัตน์ สาละมุล,ประชาธิปัตย์,
อุบลราชธานี,3,อุบลราชธานี.03,9,นายมิตร อนุวรรณ,ทางเลือกใหม่,
อุบลราชธานี,4,อุบลราชธานี.04,1,นางสาวกิตติ์ธัญญา วาจาดี,เพื่อไทย,
อุบลราชธานี,4,อุบลราชธานี.04,2,นายเข็มทอง แก้วเนตร,พลังประชารัฐ,
อุบลราชธานี,4,อุบลราชธานี.04,3,นางสาวพุทธชาด จินตะเวช,ประชาชน,
อุบลราชธานี,4,อุบลราชธานี.04,4,นายรินไท มุ่งมาจน,สัมมาธิปไตย,
อุบลราชธานี,4,อุบลราชธานี.04,5,นายณัฐพงศ์ บุญทวี,ประชาธิปัตย์,
อุบลราชธานี,4,อุบลราชธานี.04,6,นายสุพล ฟองงาม,กล้าธรรม,
อุบลราชธานี,4,อุบลราชธานี.04,7,นายอภิชาติ วรโชติวิวรรธน์,ไทยสร้างไทย,
อุบลราชธานี,4,อุบลราชธานี.04,8,นางสุพัฒน์ นามมุงคุณ,ทางเลือกใหม่,
อุบลราชธานี,5,อุบลราชธานี.05,1,นายพร้อมพงศ์ สิถิลวัลย์,ประชาชน,
อุบลราชธานี,5,อุบลราชธานี.05,2,นายสุทธิชัย จรูญเนตร,ภูมิใจไทย,
อุบลราชธานี,5,อุบลราชธานี.05,3,นายบุญสอน สามัคคี,ประชาธิปัตย์,
อุบลราชธานี,5,อุบลราชธานี.05,4,นายรัฐกิตติ์ ผาลีพัฒน์,กล้าธรรม,
อุบลราชธานี,5,อุบลราชธานี.05,5,นายอธิปัตย์ สืบศิรินุกูล,เพื่อไทย,
อุบลราชธานี,5,อุบลราชธานี.05,6,นางสาววิยดา พรหมทอง,พลังประชารัฐ,
อุบลราชธานี,5,อุบลราชธานี.05,7,นางสาวหนูดา มัฐผา,ทางเลือกใหม่,
อุบลราชธานี,6,อุบลราชธานี.06,1,นางสาวอุบลกาญจน์ อมรสิน,ภูมิใจไทย,
อุบลราชธานี,6,อุบลราชธานี.06,2,นายกิตติกร เชิดชู,ไทรวมพลัง,
อุบลราชธานี,6,อุบลราชธานี.06,3,นางสาวธัญธารีย์ สันตพันธุ์,เพื่อไทย,
อุบลราชธานี,6,อุบลราชธานี.06,4,นายชาญ การเพียร,ประชาธิปัตย์,
อุบลราชธานี,6,อุบลราชธานี.06,5,นายศิระ พันธ์ทอง,ประชาชน,
อุบลราชธานี,6,อุบลราชธานี.06,6,นายฐาปนัฐ แสงสุกวาว,ประชาธิปไตยใหม่,
อุบลราชธานี,7,อุบลราชธานี.07,1,นางสาวสุดารัตน์ พิทักษ์พรพัลลภ,ภูมิใจไทย,
อุบลราชธานี,7,อุบลราชธานี.07,2,นายชุติมันต์ ปานเพชร,ประชาธิปัตย์,
อุบลราชธานี,7,อุบลราชธานี.07,3,นายมานะ แรงมูลพฤกษ์,แผ่นดินธรรม,
อุบลราชธานี,7,อุบลราชธานี.07,4,นายไพฑูรย์ จันทะยา,ประชาชน,
อุบลราชธานี,7,อุบลราชธานี.07,5,นายเชิดศักดิ์ โภคกุลกานนท์,เพื่อไทย,
อุบลราชธานี,7,อุบลราชธานี.07,6,นางสาวชุพวัล สำราญพงษ์,พลังประชารัฐ,
อุบลราชธานี,7,อุบลราชธานี.07,7,นายก้องชายแดน พินธุรักษ์,ประชากรไทย,
อุบลราชธานี,7,อุบลราชธานี.07,8,นายชาญณรงค์เดช อยู่สุข,ไทยก้าวใหม่,
อุบลราชธานี,8,อุบลราชธานี.08,1,นายวชิรวิทย์ ธนวัฒน์กิจโภคิน,ประชาชน,
อุบลราชธานี,8,อุบลราชธานี.08,2,นายบรรหาร ศรีบุระ,ไทรวมพลัง,
อุบลราชธานี,8,อุบลราชธานี.08,3,นางสาวแนน บุณย์ธิดา สมชัย,ภูมิใจไทย,
อุบลราชธานี,8,อุบลราชธานี.08,4,นางสาวจิตภินันท์ วงษ์ขันธ์,เพื่อไทย,
อุบลราชธานี,8,อุบลราชธานี.08,5,นายเสกสรรค์ กอคูณ,เศรษฐกิจ,
อุบลราชธานี,8,อุบลราชธานี.08,6,นายประวิทย์ แก้วใส,รวมไทยสร้างชาติ,
อุบลราชธานี,8,อุบลราชธานี.08,7,นางใบแก้ว โคตรแสง,ประชาธิปไตยใหม่,
อุบลราชธานี,8,อุบลราชธานี.08,8,นางสาวณัฏฐณิชา วันดึก,เพื่อบ้านเมือง,
อุบลราชธานี,8,อุบลราชธานี.08,9,นายดลเดช แก้วใส,ประชาธิปัตย์,
อุบลราชธานี,8,อุบลราชธานี.08,10,นางสาวแจ่มใจ ประสมสัตว์,ทางเลือกใหม่,
อุบลราชธานี,9,อุบลราชธานี.09,1,นายประภูศักดิ์ จินตะเวช,เพื่อไทย,
อุบลราชธานี,9,อุบลราชธานี.09,2,นางสาววิจิตรา สัตยากูล,ภูมิใจไทย,
อุบลราชธานี,9,อุบลราชธานี.09,3,นางจิตรวรรณ หวังศุภกิจโกศล,ไทรวมพลัง,
อุบลราชธานี,9,อุบลราชธานี.09,4,นางรำพูล ตันติวณิชชานนท์,กล้าธรรม,
อุบลราชธานี,9,อุบลราชธานี.09,5,นายกฤติน มักเรียน,ประชาชน,
อุบลราชธานี,9,อุบลราชธานี.09,6,นายสุพจน์ วรรณสุข,ประชาธิปัตย์,
อุบลราชธานี,9,อุบลราชธานี.09,7,นายธีระ พุฒพิพักตร์,พลังประชารัฐ,
อุบลราชธานี,10,อุบลราชธานี.10,1,นายเกษม ฉิมพลี,ภูมิใจไทย,
อุบลราชธานี,10,อุบลราชธานี.10,2,นายสมศักดิ์ บุญประชม,ไทรวมพลัง,
อุบลราชธานี,10,อุบลราชธานี.10,3,นายวัชรพล เชื้อคง,เพื่อไทย,
อุบลราชธานี,10,อุบลราชธานี.10,4,นางสาวมิลิณ กำเนิดสิงห์,พลังประชารัฐ,
อุบลราชธานี,10,อุบลราชธานี.10,5,นายสิโรตม์ แสนทวีสุข,ประชาชน,
อุบลราชธานี,10,อุบลราชธานี.10,6,นายยิ่ง ภูผา,ประชาธิปัตย์,
อุบลราชธานี,11,อุบลราชธานี.11,1,นายเรืองศรี ตรีราช,รวมไทยสร้างชาติ,
อุบลราชธานี,11,อุบลราชธานี.11,2,นายอำไพ เฉลิมสุข,ประชาธิปัตย์,
อุบลราชธานี,11,อุบลราชธานี.11,3,นางสาวตวงทิพย์ จินตะเวช,ภูมิใจไทย,
อุบลราชธานี,11,อุบลราชธานี.11,4,นางอุบล สิมมา,เพื่อไทย,
อุบลราชธานี,11,อุบลราชธานี.11,5,นายสมมาตร มะลิลา,กล้าธรรม,
อุบลราชธานี,11,อุบลราชธานี.11,6,นายธีรศักดิ์ วีระจินตวงศ์,ประชาชน,
อุบลราชธานี,11,อุบลราชธานี.11,7,นายสุริยา ขันอาสา,ไทยสร้างไทย,
อ่างทอง,1,อ่างทอง.01,1,นายณษกร เครือศิริ,เพื่อไทย,
อ่างทอง,1,อ่างทอง.01,2,นายธโนดม โสขุมา,ประชาชน,
อ่างทอง,1,อ่างทอง.01,3,นายพณศธร อยู่ประเสริฐ,กล้าธรรม,
อ่างทอง,1,อ่างทอง.01,4,นายภราดร ปริศนานันทกุล,ภูมิใจไทย,
อ่างทอง,1,อ่างทอง.01,5,นางสาวภัทรสุดา บุษรานันท์,ประชาธิปัตย์,
อ่างทอง,1,อ่างทอง.01,6,พันเอก พิทักษ์ ทิพมาศ,พลังประชารัฐ,
อ่างทอง,2,อ่างทอง.02,1,นายสาโรจน์ ฉ่ำจิตร,ประชาชน,
อ่างทอง,2,อ่างทอง.02,2,นายกรวีร์ ปริศนานันทกุล,ภูมิใจไทย,
อ่างทอง,2,อ่างทอง.02,3,นายชวกร ศรีราชา,เพื่อไทย,
อ่างทอง,2,อ่างทอง.02,4,นายอนุรักษ์ อมรเมตตาจิต,ประชาธิปัตย์,
เชียงราย,1,เชียงราย.01,1,นายชิตวัน ชินอนุวัฒน์,ประชาชน,
เชียงราย,1,เชียงราย.01,2,นายนิติธร สมสิทธิ์,ภูมิใจไทย,
เชียงราย,1,เชียงราย.01,3,นายธเนตร ติ๊บโท๊ะ,โอกาสใหม่,
เชียงราย,1,เชียงราย.01,4,นายสมนึก ใจจักร์,รวมไทยสร้างชาติ,
เชียงราย,1,เชียงราย.01,5,นายไอใจ ปู่หมื่อ,ประชาธิปัตย์,
เชียงราย,1,เชียงราย.01,6,นายวุฒิชาติ เกรียงเกษร,กล้าธรรม,
เชียงราย,1,เชียงราย.01,7,นายธนรัช จงสุทธานามณี,เพื่อไทย,
เชียงราย,1,เชียงราย.01,8,นายธนัยรัชต์ ศรีโชติ,ปวงชนไทย,
เชียงราย,1,เชียงราย.01,9,นายเอกนิสิต ศรีแก้ว,พลวัต,
เชียงราย,2,เชียงราย.02,1,นายพงษ์พณิช อันพาพรม,ท้องที่ไทย,
เชียงราย,2,เชียงราย.02,2,นางสาวปิยะรัฐชย์ ติยะไพรัช,เพื่อไทย,
เชียงราย,2,เชียงราย.02,3,นายหาญ ดอนลาว,ประชาธิปัตย์,
เชียงราย,2,เชียงราย.02,4,นายทรงพล ชีวินมหาชัย,กล้าธรรม,
เชียงราย,2,เชียงราย.02,5,นางสาวช่อพฤกษา อุดมทรัพย์,ภูมิใจไทย,
เชียงราย,2,เชียงราย.02,6,นายอุทิศ มณีจันสุข,ประชาชน,
เชียงราย,2,เชียงราย.02,7,นายประเวช ราชชมภู,รวมไทยสร้างชาติ,
เชียงราย,3,เชียงราย.03,1,นายอาคม จันต๊ะมา,รวมไทยสร้างชาติ,
เชียงราย,3,เชียงราย.03,2,นายเรืองฤทธิ์ พวกอินแสง,ประชาธิปัตย์,
เชียงราย,3,เชียงราย.03,3,นายพิทักษ์ แสงคำ,กล้าธรรม,
เชียงราย,3,เชียงราย.03,4,นายประเวศน์ รวีโอภาส,ภูมิใจไทย,
เชียงราย,3,เชียงราย.03,5,นายฐากูร ยะแสง,ประชาชน,
เชียงราย,3,เชียงราย.03,6,นายวิสาร เตชะธีราวัฒน์,เพื่อไทย,
เชียงราย,3,เชียงราย.03,7,นายสมชาติ ขวัญชัย,พลังประชารัฐ,
เชียงราย,4,เชียงราย.04,1,นายสุรสิทธิ์ เจียมวิจักษณ์,กล้าธรรม,
เชียงราย,4,เชียงราย.04,2,นายธรรมวัตร พรมเสน,ประชาชน,
เชียงราย,4,เชียงราย.04,3,นายสหการ เขื่อนแปด,ประชาธิปัตย์,
เชียงราย,4,เชียงราย.04,4,นางสาววิสาระดี เตชะธีราวัฒน์,เพื่อไทย,
เชียงราย,4,เชียงราย.04,5,นายชาติบัญชา จำปาเจียม,พลวัต,
เชียงราย,4,เชียงราย.04,6,นายอินตา เมืองมูล,รวมไทยสร้างชาติ,
เชียงราย,4,เชียงราย.04,7,นายเทียม เทพแสน,ภูมิใจไทย,
เชียงราย,4,เชียงราย.04,8,นายวัชรพงศ์ ปิโย,โอกาสใหม่,
เชียงราย,5,เชียงราย.05,1,นายเทอดชาติ ชัยพงษ์,เพื่อไทย,
เชียงราย,5,เชียงราย.05,2,นายรังสรรค์ วันไชยธนวงศ์,ภูมิใจไทย,
เชียงราย,5,เชียงราย.05,3,นายนาวิน วังแปง,ประชาชน,
เชียงราย,5,เชียงราย.05,4,นายพันธวัช ภูผาพันธกานต์,พลวัต,
เชียงราย,5,เชียงราย.05,5,นายนิกร จันทร์หอม,รวมไทยสร้างชาติ,
เชียงราย,5,เชียงราย.05,6,นายสุรชาติ ผิวแดง,ประชาธิปัตย์,
เชียงราย,6,เชียงราย.06,1,นางจุฬาลักษณ์ ขันสุธรรม,ประชาชน,
เชียงราย,6,เชียงราย.06,2,นายธวัชชัย อภิวงค์,รวมไทยสร้างชาติ,
เชียงราย,6,เชียงราย.06,3,นายอนันต์ แพทยานนท์,พลังประชารัฐ,
เชียงราย,6,เชียงราย.06,4,นายชัยยนต์ ศรีสมุทร,เพื่อไทย,
เชียงราย,6,เชียงราย.06,5,นางภัทรวัลย์ ผลไพบูลย์,พลวัต,
เชียงราย,6,เชียงราย.06,6,นายกฤษฎ์ชัยณัช วงศ์สมพฤกษ์,ประชาธิปัตย์,
เชียงราย,6,เชียงราย.06,7,นางมลธิชา ไชยบาล,กล้าธรรม,
เชียงราย,6,เชียงราย.06,8,นายบัณฑิต สุรินเปา,ไทยก้าวหน้า,
เชียงราย,7,เชียงราย.07,1,ร้อยตำรวจเอก ดอน สมควร,ประชาธิปัตย์,
เชียงราย,7,เชียงราย.07,2,นายสุทัศน์ ยาละ,ประชาชน,
เชียงราย,7,เชียงราย.07,3,นายเสกสรรค์ เชื้อเมืองพาน,ภูมิใจไทย,
เชียงราย,7,เชียงราย.07,4,นายบุญเกิด ร่องแก้ว,รวมไทยสร้างชาติ,
เชียงราย,7,เชียงราย.07,5,นายเสรี วังแง่,พลวัต,
เชียงราย,7,เชียงราย.07,6,นายสุธีระพงษ์ วันไชยธนวงศ์,กล้าธรรม,
เชียงราย,7,เชียงราย.07,7,นางสาวมิรันตี บุญแก้ว,โอกาสใหม่,
เชียงราย,7,เชียงราย.07,8,นายสง่า พรมเมือง,เพื่อไทย,
เชียงราย,7,เชียงราย.07,9,นางสาวอรทัย บัวศรี,ประชากรไทย,
เชียงราย,7,เชียงราย.07,10,นายทนงศักดิ์ ศรีทองจันทร์,เศรษฐกิจ,
เชียงใหม่,1,เชียงใหม่.01,1,นายปราณกมล สุขวรวงษ์,วิชชั่นใหม่,
เชียงใหม่,1,เชียงใหม่.01,2,นางสาวเพชรรัตน์ ใหม่ชมภู,ประชาชน,
เชียงใหม่,1,เชียงใหม่.01,3,นางสาวมนัญชยา นิลประยูร,เศรษฐกิจ,
เชียงใหม่,1,เชียงใหม่.01,4,นายภวฤทธิ์ กาญจนเกตุ,กล้าธรรม,
เชียงใหม่,1,เชียงใหม่.01,5,นายชินภัสร์ กิจเลิศสิริวัฒนา,ภูมิใจไทย,
เชียงใหม่,1,เชียงใหม่.01,6,นายธีรพัฒน์ ตันพิริยะกุล,เพื่อไทย,
เชียงใหม่,1,เชียงใหม่.01,7,นางสาวนารากร ติยายน,ประชาธิปัตย์,
เชียงใหม่,1,เชียงใหม่.01,8,นายพจนารถ ศรียารัณย,โอกาสใหม่,
เชียงใหม่,1,เชียงใหม่.01,9,นายนิธิวิทย์ เกียรติสยมภู,รวมไทยสร้างชาติ,
เชียงใหม่,1,เชียงใหม่.01,10,นายญาณพัฒน์ พันอ้น,ไทยก้าวใหม่,
เชียงใหม่,1,เชียงใหม่.01,11,นายอิสระพงศ์ เจริญวรายุทธ,รักชาติ,
เชียงใหม่,1,เชียงใหม่.01,12,ว่าที่ร้อยเอก จอห์นนพดล วศินสุนทร,เสรีรวมไทย,
เชียงใหม่,2,เชียงใหม่.02,1,นายเพทาย เตโชฬาร,เพื่อไทย,
เชียงใหม่,2,เชียงใหม่.02,2,พลตำรวจตรี ปิยะพันธ์ ภัทรพงศ์สินธุ์,ประชาธิปัตย์,
เชียงใหม่,2,เชียงใหม่.02,3,ร้อยตำรวจตรี ดร. เกษมสันต์ ยศรุ่งโรจน์,กล้าธรรม,
เชียงใหม่,2,เชียงใหม่.02,4,นายอานนท์ สิงห์ตาแก้ว,รวมไทยสร้างชาติ,
เชียงใหม่,2,เชียงใหม่.02,5,นางศรีพรรณ์ เขียวทอง,ก้าวอิสระ,
เชียงใหม่,2,เชียงใหม่.02,6,นายยุทธนา สุวรรณ,ภูมิใจไทย,
เชียงใหม่,2,เชียงใหม่.02,7,นายเลอยศ พุทธชิโนรสสกุล,พลังประชารัฐ,
เชียงใหม่,2,เชียงใหม่.02,8,นางสาวการณิก จันทดา,ประชาชน,
เชียงใหม่,2,เชียงใหม่.02,9,นายตะวัน ตุ้มวอน,เศรษฐกิจ,
เชียงใหม่,2,เชียงใหม่.02,10,นายประเสริฐ คเณสุข,วิชชั่นใหม่,
เชียงใหม่,2,เชียงใหม่.02,11,นายภาณุวิชญ์ สายหมอก,ไทยก้าวใหม่,
เชียงใหม่,2,เชียงใหม่.02,12,นางสาวศิวพร ตุลวรรธนะ,ประชากรไทย,
เชียงใหม่,3,เชียงใหม่.03,1,นายเกษม ปารมีศิลป์ขจร,ภูมิใจไทย,
เชียงใหม่,3,เชียงใหม่.03,2,นายเตชสิทธิ์ สีแดง,วิชชั่นใหม่,
เชียงใหม่,3,เชียงใหม่.03,3,พลตรี พนม ศรีเผือด,โอกาสใหม่,
เชียงใหม่,3,เชียงใหม่.03,4,นายธนากร สุภาษา,กล้าธรรม,
เชียงใหม่,3,เชียงใหม่.03,5,นายณัฐพล โตวิจักษณ์ชัยกุล,ประชาชน,
เชียงใหม่,3,เชียงใหม่.03,6,นางสรวีย์ เขื่อนวงค์วิน,เศรษฐกิจ,
เชียงใหม่,3,เชียงใหม่.03,7,นายไพศาล ใจแก้ว,รวมไทยสร้างชาติ,
เชียงใหม่,3,เชียงใหม่.03,8,นายจักรพล ตั้งสุทธิธรรม,เพื่อไทย,
เชียงใหม่,3,เชียงใหม่.03,9,นายศักดิ์สุบรรณ คันธา,ประชาธิปัตย์,
เชียงใหม่,3,เชียงใหม่.03,10,นายอรุณ โปธิตา,พลวัต,
เชียงใหม่,3,เชียงใหม่.03,11,นางจิตรา สุจารี,ประชากรไทย,
เชียงใหม่,3,เชียงใหม่.03,12,นายพรชัย อรรถปรียางกูร,ก้าวอิสระ,
เชียงใหม่,3,เชียงใหม่.03,13,นายสมหวัง อุทัศ,เสรีรวมไทย,
เชียงใหม่,3,เชียงใหม่.03,14,นางดรุณี นันทวิชัย,เพื่อบ้านเมือง,
เชียงใหม่,4,เชียงใหม่.04,1,นายศรัณญ์ ใจคำ,ภูมิใจไทย,
เชียงใหม่,4,เชียงใหม่.04,2,นางกิ่งกาญจน์ ณ เชียงใหม่,ก้าวอิสระ,
เชียงใหม่,4,เชียงใหม่.04,3,นายสุนทร ชัยศรีอ้าย,เศรษฐกิจ,
เชียงใหม่,4,เชียงใหม่.04,4,นายภานุ เจริญสุข,เพื่อไทย,
เชียงใหม่,4,เชียงใหม่.04,5,นายประเสริฐ ทรงคำ,พลังประชารัฐ,
เชียงใหม่,4,เชียงใหม่.04,6,นางสาวพุธิตา ชัยอนันต์,ประชาชน,
เชียงใหม่,4,เชียงใหม่.04,7,นายจิรวัฒน์ อริยคงพันธุ์,ประชาธิปัตย์,
เชียงใหม่,4,เชียงใหม่.04,8,นายโสภณ โกชุม,กล้าธรรม,
เชียงใหม่,4,เชียงใหม่.04,9,นายธนกฤต การบูรณ์,วิชชั่นใหม่,
เชียงใหม่,4,เชียงใหม่.04,10,พันเอก ศรัณย์ แสนพรหม,รวมไทยสร้างชาติ,
เชียงใหม่,4,เชียงใหม่.04,11,นายบุญฤทธิ์ มูลเฟย,ประชากรไทย,
เชียงใหม่,4,เชียงใหม่.04,12,นายชาญชัย ชัยมงคล,ไทยก้าวใหม่,
เชียงใหม่,4,เชียงใหม่.04,13,นางภัทรพรรณ เหล่าสถิรวงค์,ปวงชนไทย,
เชียงใหม่,5,เชียงใหม่.05,1,นางสาวอัจฉรารัตน์ นันทะเสน,เพื่อไทย,
เชียงใหม่,5,เชียงใหม่.05,2,นางณัฐสุรางค์ กิตติภัทเมธา,วิชชั่นใหม่,
เชียงใหม่,5,เชียงใหม่.05,3,ร้อยตำรวจเอก ปรีชาพล รัตนมณี,เศรษฐกิจ,
เชียงใหม่,5,เชียงใหม่.05,4,นายกฤศอนันต์ วัฒนะ,โอกาสใหม่,
เชียงใหม่,5,เชียงใหม่.05,5,นายธนภูมิ วงศ์บุณยกรชัย,กล้าธรรม,
เชียงใหม่,5,เชียงใหม่.05,6,นางวาสนา ทองสุข,ภูมิใจไทย,
เชียงใหม่,5,เชียงใหม่.05,7,นายสุรเวศม์ รินแก้ว,ประชาธิปัตย์,
เชียงใหม่,5,เชียงใหม่.05,8,ร้อยตำรวจโท วิทยา สิงห์มณี,รวมไทยสร้างชาติ,
เชียงใหม่,5,เชียงใหม่.05,9,นายสมชิด กันธะยา,ประชาชน,
เชียงใหม่,5,เชียงใหม่.05,10,นางจินตนา ไชยชมภู,ก้าวอิสระ,
เชียงใหม่,5,เชียงใหม่.05,11,นางฉัฐฐ์คณากร ภักดี,ประชากรไทย,
เชียงใหม่,5,เชียงใหม่.05,12,นางสาวอรณิช ชัยขัน,เพื่อบ้านเมือง,
เชียงใหม่,6,เชียงใหม่.06,1,นางสาวสุภานันท์ ปัญญาทิพย์,กล้าธรรม,
เชียงใหม่,6,เชียงใหม่.06,2,ว่าที่ร้อยตรีหญิง อรพรรณ จันตาเรือง,ประชาชน,
เชียงใหม่,6,เชียงใหม่.06,3,นายเอก ปุกมณี,วิชชั่นใหม่,
เชียงใหม่,6,เชียงใหม่.06,4,นายอุทิศ สายดวงแก้ว,ประชาธิปัตย์,
เชียงใหม่,6,เชียงใหม่.06,5,นายวรโชติ จี้เรือน,ภูมิใจไทย,
เชียงใหม่,6,เชียงใหม่.06,6,นายธรรมนูญ วุฒิลักษณ์,เศรษฐกิจ,
เชียงใหม่,6,เชียงใหม่.06,7,นายอรุณ ธนะหมี,รวมไทยสร้างชาติ,
เชียงใหม่,6,เชียงใหม่.06,8,นายบัณจงศักดิ์ วงศ์รัตนวรรณ,เพื่อไทย,
เชียงใหม่,7,เชียงใหม่.07,1,นายอดุลย์ บุญใส,ภูมิใจไทย,
เชียงใหม่,7,เชียงใหม่.07,2,นายสมดุลย์ อุตเจริญ,ประชาชน,
เชียงใหม่,7,เชียงใหม่.07,3,นายเกรียงกมล ศรีมา,ประชาธิปัตย์,
เชียงใหม่,7,เชียงใหม่.07,4,นายสันติ ตันสุหัช,ก้าวอิสระ,
เชียงใหม่,7,เชียงใหม่.07,5,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,
เชียงใหม่,7,เชียงใหม่.07,6,นายนิธิกร วุฒินันชัย,เพื่อไทย,
เชียงใหม่,7,เชียงใหม่.07,7,นายไกร ดาบธรรม,พลังประชารัฐ,
เชียงใหม่,7,เชียงใหม่.07,8,นายพิสัณห์ อุปนันท์,เศรษฐกิจ,
เชียงใหม่,7,เชียงใหม่.07,9,นายชาญวิทยายุทธ์ อินทร์แก้ว,ประชากรไทย,
เชียงใหม่,8,เชียงใหม่.08,1,นายพิชิต ผ่องเกษร,เศรษฐกิจ,
เชียงใหม่,8,เชียงใหม่.08,2,นายสุรพล เกียรติไชยากร,พลังประชารัฐ,
เชียงใหม่,8,เชียงใหม่.08,3,นายณัฏฐ์พัฒน์ รัฐผไท,เพื่อไทย,
เชียงใหม่,8,เชียงใหม่.08,4,นายภัทรพงษ์ ลีลาภัทร์,ประชาชน,
เชียงใหม่,8,เชียงใหม่.08,5,นายชัยวัฒน์ เชื้อสกุล,ประชาธิปัตย์,
เชียงใหม่,8,เชียงใหม่.08,6,นายภัทรพนธ์ ชาชุมพร,วิชชั่นใหม่,
เชียงใหม่,8,เชียงใหม่.08,7,นางสาวกุสุมา บัวพันธ์,กล้าธรรม,
เชียงใหม่,8,เชียงใหม่.08,8,นายสุริยนต์ ปันทะนะ,ภูมิใจไทย,
เชียงใหม่,8,เชียงใหม่.08,9,นางสาวฌาญาณนันท์ สุริยา,โอกาสใหม่,
เชียงใหม่,8,เชียงใหม่.08,10,นายพงศพัศ กันทา,ประชากรไทย,
เชียงใหม่,8,เชียงใหม่.08,11,นายภูสวัสดิ์ สุขเลี้ยง,รวมไทยสร้างชาติ,
เชียงใหม่,8,เชียงใหม่.08,12,นายศานต์ภิสิทธิ์ ปัญญาทิพย์,เพื่อบ้านเมือง,
เชียงใหม่,9,เชียงใหม่.09,1,นางสาวศรีนวล บุญลือ,ภูมิใจไทย,
เชียงใหม่,9,เชียงใหม่.09,2,นายยงยุทธ์ ยาวิชัย,เพื่อไทย,
เชียงใหม่,9,เชียงใหม่.09,3,นายฉัตรณพัฒน์ สมศักดิ์เกตุกร,ประชาชน,
เชียงใหม่,9,เชียงใหม่.09,4,นายวารัชกรณ์ ชุณหบุญญทิพย์,วิชชั่นใหม่,
เชียงใหม่,9,เชียงใหม่.09,5,นายนเรศ ธำรงค์ทิพยคุณ,กล้าธรรม,
เชียงใหม่,9,เชียงใหม่.09,6,นายณรงค์ ภูอิทธิวงศ์,ประชาธิปัตย์,
เชียงใหม่,9,เชียงใหม่.09,7,นายถาวร เกียรติไชยากร,พลังประชารัฐ,
เชียงใหม่,9,เชียงใหม่.09,8,นางสาวกาญจนา อาวรณ์,เศรษฐกิจ,
เชียงใหม่,10,เชียงใหม่.10,1,นางสาวศรีโสภา โกฏคำลือ,เพื่อไทย,
เชียงใหม่,10,เชียงใหม่.10,2,นายสุนทร มาลีการุณกิจ,ภูมิใจไทย,
เชียงใหม่,10,เชียงใหม่.10,3,นายชาตรี หล้าพระบาง,ประชาธิปัตย์,
เชียงใหม่,10,เชียงใหม่.10,4,นายนรพล ตันติมนตรี,กล้าธรรม,
เชียงใหม่,10,เชียงใหม่.10,5,นายธวัชชัย แสงสว่าง,พลังประชารัฐ,
เชียงใหม่,10,เชียงใหม่.10,6,นายอิทธิธัญกร ตาคำ,ประชาชน,
เชียงใหม่,10,เชียงใหม่.10,7,นายวัฒนกร แก้วภักดี,เศรษฐกิจ,ไม่รับสมัคร
เพชรบุรี,1,เพชรบุรี.01,1,นายฐานันดร์ ขันธ์แก้ว,ประชาธิปัตย์,
เพชรบุรี,1,เพชรบุรี.01,2,นางสาวปินดา ปุโรทกานนท์,ประชาชน,
เพชรบุรี,1,เพชรบุรี.01,3,นางธิวัลรัตน์ อังกินันทน์,ภูมิใจไทย,
เพชรบุรี,1,เพชรบุรี.01,4,นายประพัฒน์ ปานยิ้ม,เพื่อไทย,
เพชรบุรี,2,เพชรบุรี.02,1,ผู้ช่วยศาสตราจารย์ เกริกฤทธิ์ อัมพะวัต,เศรษฐกิจ,
เพชรบุรี,2,เพชรบุรี.02,2,นายอนันตชัย ชาครานุวัฒนพงศ์,ประชาธิปัตย์,
เพชรบุรี,2,เพชรบุรี.02,3,นายสันทัศน์ คุ้มสอาด,ประชาชน,
เพชรบุรี,2,เพชรบุรี.02,4,นายปฏิญญา ปักกิ่งเมือง,เพื่อไทย,
เพชรบุรี,2,เพชรบุรี.02,5,นายฤกษ์ อยู่ดี,ภูมิใจไทย,
เพชรบุรี,3,เพชรบุรี.03,1,นายกฤษณ์ แก้วอยู่,กล้าธรรม,
เพชรบุรี,3,เพชรบุรี.03,2,นายวิรัฐ จันทวิโรจน์,ประชาธิปัตย์,
เพชรบุรี,3,เพชรบุรี.03,3,นายหัสพันธ์ เสมเถื่อน,ประชาชน,
เพชรบุรี,3,เพชรบุรี.03,4,นายอำนาจ โกงกาง,เพื่อไทย,
เพชรบุรี,3,เพชรบุรี.03,5,จ่าอากาศเอก อภิชาติ แก้วโกศล,ภูมิใจไทย,
เพชรบุรี,3,เพชรบุรี.03,6,ว่าที่ร้อยตรี เสรี รูปิยะเวช,เศรษฐกิจ,
เพชรบูรณ์,1,เพชรบูรณ์.01,1,นางสาวพิมพ์พร พรพฤฒิพันธุ์,ภูมิใจไทย,
เพชรบูรณ์,1,เพชรบูรณ์.01,2,นายธนเดช หินวิเศษ,ประชาธิปัตย์,
เพชรบูรณ์,1,เพชรบูรณ์.01,3,นายพรเทพ เพชรรุ่งทอง,กล้าธรรม,
