province,prov_id,cons_no,zones,registered_voters,cons_turnout,cons_turnout_pct,cons_valid,cons_invalid,cons_blank,winner_name,winner_party,winner_votes,winner_pct,party_list_turnout,party_list_turnout_pct,party_list_valid,party_list_invalid,party_list_blank,top_party_list_party,top_party_list_votes,top_party_list_pct,ref_turnout,ref_turnout_pct,ref_valid,ref_invalid,ref_yes,ref_yes_pct,ref_no,ref_no_pct,ref_abstained
มหาสารคาม,MKM,1,อำเภอเมืองมหาสารคาม,123641,85075,68.81,79831,1957,3287,นายฤทธิรงค์ ภูมิสวัสดิ์,ภูมิใจไทย,30711,38.47,85030,68.77,79524,3167,2339,ประชาชน,26286,33.05,93008,75.22,91153,1855,64367,70.61,20468,22.45,6318
มหาสารคาม,MKM,2,"อำเภอแกดำ, อำเภอบรบือ (เฉพาะหนองม่วง บัวมาศ ยาง), อำเภอวาปีปทุม",128380,72171,56.22,68816,1940,1415,นายประวัติ ทองสมบูรณ์,ภูมิใจไทย,30045,43.66,72572,56.53,67775,3544,1253,เพื่อไทย,21578,31.84,72245,56.27,70262,1983,44304,63.06,20296,28.89,5662
มหาสารคาม,MKM,3,"อำเภอพยัคฆภูมิพิสัย, อำเภอนาดูน, อำเภอยางสีสุราช",130144,76922,59.11,74451,1858,613,นายลัทธชัย โชคชัยวัฒนากร,ภูมิใจไทย,35150,47.21,76737,58.96,72690,3260,787,เพื่อไทย,28696,39.48,76797,59.01,74714,2083,46888,62.76,22608,30.26,5218
มหาสารคาม,MKM,4,"อำเภอบรบือ (ยกเว้นหนองม่วง บัวมาศ ยาง), อำเภอนาเชือก",126010,80619,63.98,76555,2797,1267,นายวิเชียร จงชูวณิชย์,ภูมิใจไทย,29448,38.47,81188,64.43,76187,3921,1080,เพื่อไทย,23667,31.06,75372,59.81,73171,2201,46280,63.25,21052,28.77,5839
มหาสารคาม,MKM,5,"อำเภอโกสุมพิสัย, อำเภอกันทรวิชัย (เฉพาะเขวาใหญ่), อำเภอกุดรัง",133026,74767,56.2,68568,2769,3430,นายจิรวัฒน์ ศิริพานิชย์,เพื่อไทย,32999,48.13,74763,56.2,69390,3400,1973,เพื่อไทย,25726,37.07,75222,56.55,73416,1806,48279,65.76,19098,26.01,6039
มหาสารคาม,MKM,6,"อำเภอกันทรวิชัย (ยกเว้นเขวาใหญ่), อำเภอเชียงยืน, อำเภอชื่นชม",128307,86328,67.28,82000,2325,2003,นางคมคาย อุดรพิมพ์,ภูมิใจไทย,36685,44.74,86649,67.53,81308,3823,1518,เพื่อไทย,30310,37.28,82106,63.99,79990,2116,54512,68.15,19801,24.75,5677
ร้อยเอ็ด,RET,1,อำเภอเมืองร้อยเอ็ด,126135,82810,65.65,78555,2317,1938,นายอนุรักษ์ จุรีมาศ,ภูมิใจไทย,46309,58.95,82539,65.44,77597,3068,1874,ประชาชน,21811,28.11,84282,66.82,82471,1811,53406,64.76,22488,27.27,6577
ร้อยเอ็ด,RET,2,"อำเภอธวัชบุรี (เฉพาะธวัชบุรี หนองพอก มะอึ), อำเภอโพนทอง (เฉพาะนาอุดม อุ่มเม่า คำนาดี), อำเภอโพธิ์ชัย, อำเภอจังหาร, อำเภอเชียงขวัญ",136719,86314,63.13,81745,2860,1709,นายเอกรัฐ พลซื่อ,กล้าธรรม,41159,50.35,86698,63.41,81440,3718,1540,เพื่อไทย,26596,32.66,79838,58.4,77645,2193,51411,66.21,19886,25.61,6348
ร้อยเอ็ด,RET,3,"อำเภอโพนทอง (ยกเว้นนาอุดม โพธิ์ศรีสว่าง อุ่มเม่า คำนาดี โคกสูง), อำเภอหนองพอก, อำเภอเมยวดี",133017,75216,56.55,71917,1975,1324,นางรัชนี พลซื่อ,กล้าธรรม,33009,45.9,81540,61.3,76181,3807,1552,เพื่อไทย,27925,36.66,74846,56.27,72887,1959,47426,65.07,19541,26.81,5920
ร้อยเอ็ด,RET,4,"อำเภอธวัชบุรี (เฉพาะไพศาล บึงนคร ธงธานี), อำเภอโพนทอง (เฉพาะโพธิ์ศรีสว่าง โคกสูง), อำเภอเสลภูมิ, อำเภอทุ่งเขาหลวง (ยกเว้นเทอดไทย เหล่า)",129528,80352,62.03,76908,1898,1546,นายศุภศิษย์ กอเจริญยศ,เพื่อไทย,21382,27.8,80471,62.13,75994,3182,1295,เพื่อไทย,27823,36.61,73369,56.64,71467,1902,47811,66.9,18193,25.46,5463
ร้อยเอ็ด,RET,5,"อำเภอธวัชบุรี (เฉพาะหนองไผ่ นิเวศน์ อุ่มเม้า), อำเภอพนมไพร, อำเภออาจสามารถ (ยกเว้นโหรา หนองบัว ขี้เหล็ก บ้านดู่), อำเภอหนองฮี (เฉพาะหนองฮี), อำเภอทุ่งเขาหลวง (เฉพาะเทอดไทย เหล่า)",133199,68205,51.21,61385,4171,2649,นางสาวจิราพร สินธุไพร,เพื่อไทย,39346,64.1,76438,57.39,71394,3067,1977,เพื่อไทย,31713,44.42,68223,51.22,66507,1716,44896,67.51,15815,23.78,5796
ร้อยเอ็ด,RET,6,"อำเภอสุวรรณภูมิ, อำเภอโพนทราย, อำเภอหนองฮี (ยกเว้นหนองฮี)",130129,69786,53.63,66008,2696,1082,นายทองลี มีหินกอง,เพื่อไทย,30715,46.53,69465,53.38,65557,2956,952,เพื่อไทย,29943,45.67,69241,53.21,67519,1722,46321,68.6,16464,24.38,4734
ร้อยเอ็ด,RET,7,"อำเภอเกษตรวิสัย, อำเภอปทุมรัตต์, อำเภอเมืองสรวง (ยกเว้นหนองผือ เมืองสรวง)",134383,73604,54.77,70793,2289,522,นายชัชวาล แพทยาไทย,ไทยสร้างไทย,39470,55.75,73720,54.86,70160,2922,638,เพื่อไทย,30750,43.83,73359,54.59,71560,1799,49988,69.85,16846,23.54,4726
ร้อยเอ็ด,RET,8,"อำเภอจตุรพักตรพิมาน, อำเภอธวัชบุรี (เฉพาะเขวาทุ่ง เมืองน้อย ราชธานี), อำเภออาจสามารถ (เฉพาะโหรา หนองบัว ขี้เหล็ก บ้านดู่), อำเภอศรีสมเด็จ, อำเภอเมืองสรวง (เฉพาะหนองผือ เมืองสรวง)",131264,81054,61.75,77540,1986,1528,นางสาวชญาภา สินธุไพร,เพื่อไทย,24500,31.6,81054,61.75,77083,2867,1104,เพื่อไทย,28207,36.59,76236,58.08,74396,1840,49367,66.36,19107,25.68,5922
กาฬสินธุ์,KSN,1,"อำเภอเมืองกาฬสินธุ์, อำเภอนามน (เฉพาะยอดแกง), อำเภอสมเด็จ (เฉพาะหนองแวง)",131448,75579,57.5,70270,2392,2917,นายวิรัช พิมพะนิตย์,เพื่อไทย,29962,42.64,74752,56.87,68790,3921,2041,ประชาชน,20724,30.13,76507,58.2,74567,1940,47602,63.84,20806,27.9,6159
กาฬสินธุ์,KSN,2,"อำเภอยางตลาด, อำเภอฆ้องชัย",126190,81689,64.73,75744,2805,3140,นายพลากร พิมพะนิตย์,เพื่อไทย,43248,57.1,81643,64.7,75859,3952,1832,เพื่อไทย,29334,38.67,76297,60.46,74485,1812,50076,67.23,19052,25.58,5357
กาฬสินธุ์,KSN,3,"อำเภอห้วยเม็ก, อำเภอท่าคันโท, อำเภอหนองกุงศรี",124254,76823,61.83,72703,2349,1771,นายจำลอง ภูนวนทา,กล้าธรรม,25564,35.16,76947,61.93,70688,4498,1761,ประชาชน,16996,24.04,72318,58.2,70121,2197,41138,58.67,22832,32.56,6151
กาฬสินธุ์,KSN,4,"อำเภอสหัสขันธ์, อำเภอคำม่วง, อำเภอสมเด็จ (ยกเว้นหนองแวง), อำเภอสามชัย",136372,82244,60.31,78354,2368,1522,นายณัฐวัชต์ พิมพะนิตย์,เพื่อไทย,34051,43.46,81621,59.85,75537,4515,1569,เพื่อไทย,25284,33.47,81846,60.02,79536,2310,48206,60.61,24828,31.22,6502
กาฬสินธุ์,KSN,5,"อำเภอนามน (ยกเว้นยอดแกง), อำเภอกมลาไสย, อำเภอร่องคำ, อำเภอห้วยผึ้ง, อำเภอดอนจาน",137298,83156,60.57,79522,2137,1497,นางสาวบุญญาภา นาชัยเวียง ปุณณนิฏฐา,ภูมิใจไทย,43680,54.93,83882,61.09,78082,4288,1512,เพื่อไทย,27109,34.72,83599,60.89,81291,2308,54174,66.64,21132,26.0,5985
กาฬสินธุ์,KSN,6,"อำเภอกุฉินารายณ์, อำเภอเขาวง, อำเภอนาคู",135642,84214,62.09,80526,2260,1428,นายชนะวุธ อุทโท,เพื่อไทย,54428,67.59,83661,61.68,77931,4332,1398,เพื่อไทย,36615,46.98,84244,62.11,81641,2603,54165,66.35,20831,25.52,6645
สกลนคร,SNK,1,อำเภอเมืองสกลนคร (ยกเว้นโนนหอม ม่วงลาย ดงชน หนองลาด โคกก่อง),133910,88885,66.38,83226,2142,3517,นายสิรภพ สมผล,กล้าธรรม,25107,30.17,89180,66.6,82565,3489,3126,ประชาชน,26812,32.47,84788,63.32,82821,1967,51764,62.5,23376,28.22,7681
สกลนคร,SNK,2,"อำเภอเมืองสกลนคร (เฉพาะโนนหอม ม่วงลาย ดงชน โคกก่อง), อำเภอกุสุมาลย์, อำเภอเต่างอย, อำเภอโคกศรีสุพรรณ, อำเภอโพนนาแก้ว",131926,83486,63.28,78728,3076,1682,นายชาตรี หล้าพรหม,กล้าธรรม,23501,29.85,83363,63.19,78145,3545,1673,เพื่อไทย,23679,30.3,79299,60.11,77670,1629,49851,64.18,21169,27.26,6650
สกลนคร,SNK,3,"อำเภอเมืองสกลนคร (เฉพาะหนองลาด), อำเภอพรรณานิคม, อำเภอวานรนิวาส (เฉพาะนาซอ), อำเภออากาศอำนวย",134035,77168,57.57,70312,3743,3113,นางสาวจิรัชยา สัพโส,เพื่อไทย,44745,63.64,77374,57.73,71449,3396,2529,เพื่อไทย,31526,44.12,77109,57.53,75462,1647,48522,64.3,19737,26.15,7203
สกลนคร,SNK,4,"อำเภอกุดบาก, อำเภอวาริชภูมิ, อำเภอนิคมน้ำอูน, อำเภอส่องดาว (ยกเว้นท่าศิลา), อำเภอภูพาน",128385,75051,58.46,68473,3172,3406,นายพัฒนา สัพโส,เพื่อไทย,27273,39.83,78226,60.93,71565,3836,2825,เพื่อไทย,23378,32.67,75610,58.89,73728,1882,45370,61.54,21189,28.74,7169
สกลนคร,SNK,5,"อำเภอสว่างแดนดิน, อำเภอส่องดาว (เฉพาะท่าศิลา)",129748,73970,57.01,70655,2018,1297,นางสาววงศ์อะเคื้อ บุญศล,กล้าธรรม,26101,36.94,74335,57.29,69532,3404,1399,เพื่อไทย,22264,32.02,76878,59.25,75012,1866,47007,62.67,21730,28.97,6275
สกลนคร,SNK,6,"อำเภอพังโคน, อำเภอวานรนิวาส (เฉพาะเดื่อศรีคันไชย ขัวก่าย หนองสนม ธาตุ ศรีวิชัย คอนสวรรค์), อำเภอเจริญศิลป์",130056,72663,55.87,67841,2918,1904,นายบรม เอ่งฉ้วน,ภูมิใจไทย,32790,48.33,77252,59.4,72552,3018,1682,เพื่อไทย,22779,31.4,71919,55.3,70440,1479,45519,64.62,19113,27.13,5808
สกลนคร,SNK,7,"อำเภอวานรนิวาส (ยกเว้นเดื่อศรีคันไชย ขัวก่าย หนองสนม ธาตุ ศรีวิชัย นาซอ คอนสวรรค์), อำเภอคำตากล้า, อำเภอบ้านม่วง",131937,75516,57.24,69985,2735,2796,นายอิสรพงษ์ อุประ,เพื่อไทย,23035,32.91,75964,57.58,70430,3532,2002,เพื่อไทย,23454,33.3,70682,53.57,69116,1566,44581,64.5,18382,26.6,6153
นครพนม,NPM,1,"อำเภอบ้านแพง, อำเภอศรีสงคราม, อำเภอนาหว้า, อำเภอนาทม",143587,88590,61.7,85158,2419,1013,นางสาวศุภพานี โพธิ์สุ,ภูมิใจไทย,57294,67.28,87401,60.87,82356,4134,911,ภูมิใจไทย,32422,39.37,87363,60.84,84324,3039,52981,62.83,23544,27.92,7799
นครพนม,NPM,2,"อำเภอเมืองนครพนม (เฉพาะนาราชควาย อาจสามารถ ท่าค้อ หนองญาติ ในเมือง หนองแสง), อำเภอท่าอุเทน, อำเภอโพนสวรรค์",142901,89746,62.8,81917,3743,4086,นางมนพร เจริญศรี,เพื่อไทย,48579,59.3,89992,62.98,83104,4303,2585,เพื่อไทย,35727,42.99,85031,59.5,82803,2228,55106,66.55,20701,25.0,6996
นครพนม,NPM,3,"อำเภอเมืองนครพนม (เฉพาะนาทราย ขามเฒ่า บ้านกลาง คำเตย ดงขวาง โพธิ์ตาก), อำเภอธาตุพนม, อำเภอเรณูนคร",142411,88942,62.45,84074,2797,2071,นายอลงกต มณีกาศ,ภูมิใจไทย,34970,41.59,89046,62.53,83430,3889,1727,เพื่อไทย,33128,39.71,83292,58.49,81347,1945,54321,66.78,20573,25.29,6453
นครพนม,NPM,4,"อำเภอเมืองนครพนม (เฉพาะกุรุคุ บ้านผึ้ง วังตามัว), อำเภอปลาปาก, อำเภอนาแก, อำเภอวังยาง",144796,91103,62.92,87244,2228,1631,นายชาญชัย คำจำปา,เพื่อไทย,38829,44.51,91599,63.26,86398,3810,1391,เพื่อไทย,31687,36.68,86100,59.46,83882,2218,54449,64.91,22291,26.57,7142
มุกดาหาร,MDH,1,"อำเภอเมืองมุกดาหาร (ยกเว้นผึ่งแดด นาโสก ดงมอน), อำเภอดอนตาล, อำเภอหว้านใหญ่",141841,94876,66.89,89693,2917,2266,นายวิริยะ ทองผา,ภูมิใจไทย,29345,32.72,94706,66.77,87797,4708,2201,เพื่อไทย,28725,32.72,94953,66.94,92661,2292,62502,67.45,22760,24.56,7399
มุกดาหาร,MDH,2,"อำเภอเมืองมุกดาหาร (เฉพาะผึ่งแดด นาโสก ดงมอน), อำเภอนิคมคำสร้อย, อำเภอดงหลวง, อำเภอคำชะอี, อำเภอหนองสูง",138498,90167,65.1,84368,3594,2205,นายเลขาดำไตรสรณคมน์ หนองเรือง,กล้าธรรม,39782,47.15,89758,64.81,82883,4896,1979,เพื่อไทย,27480,33.16,89854,64.88,87230,2624,56220,64.45,23560,27.01,7450
เชียงใหม่,CMI,4,"อำเภอแม่ริม (เฉพาะแม่สา ดอนแก้ว เหมืองแก้ว), อำเภอสันทราย",144798,102392,70.71,93962,2563,5867,นางสาวพุธิตา ชัยอนันต์,ประชาชน,42345,45.07,102290,70.64,94712,3483,4095,ประชาชน,44690,47.19,103125,71.22,101040,2085,72508,71.76,21242,21.02,7290
เชียงใหม่,CMI,5,"อำเภอแม่แตง, อำเภอแม่ริม (ยกเว้นแม่สา ดอนแก้ว เหมืองแก้ว), อำเภอสะเมิง, อำเภอกัลยาณิวัฒนา",133219,91938,69.01,82487,4048,5403,นายสมชิด กันธะยา,ประชาชน,34191,41.45,91929,69.01,83527,4580,3822,ประชาชน,32624,39.06,93311,70.04,90800,2511,63109,69.5,19415,21.38,8276
เชียงใหม่,CMI,1,อำเภอเมืองเชียงใหม่ (ยกเว้นหนองหอย ท่าศาลา หนองป่าครั่ง วัดเกต),137793,89928,65.26,81664,2306,5958,นางสาวเพชรรัตน์ ใหม่ชมภู,ประชาชน,40228,49.26,90584,65.74,84451,2485,3648,ประชาชน,41768,49.46,119595,86.79,118059,1536,91590,77.58,20653,17.49,5816
เชียงใหม่,CMI,2,"อำเภอสันกำแพง (เฉพาะแช่ช้าง สันกลาง บวกค้าง), อำเภอสารภี, อำเภอเมืองเชียงใหม่ (เฉพาะหนองหอย ท่าศาลา หนองป่าครั่ง วัดเกต)",143760,99960,69.53,89069,3245,7646,นางสาวการณิก จันทดา,ประชาชน,43744,49.11,100947,70.22,92288,3673,4986,ประชาชน,43862,47.53,102276,71.14,100201,2075,72757,72.61,19683,19.64,7761
เชียงใหม่,CMI,3,"อำเภอดอยสะเก็ด, อำเภอสันกำแพง (ยกเว้นแช่ช้าง สันกลาง บวกค้าง), อำเภอแม่ออน",139193,98354,70.66,87875,3632,6847,นายณัฐพล โตวิจักษณ์ชัยกุล,ประชาชน,41778,47.54,99088,71.19,90516,4066,4506,ประชาชน,40468,44.71,98923,71.07,96802,2121,70349,72.67,18744,19.36,7709
เชียงใหม่,CMI,6,"อำเภอเชียงดาว, อำเภอพร้าว, อำเภอเวียงแหง, อำเภอไชยปราการ (ยกเว้นแม่ทะลบ ปงตำ)",127380,80199,62.96,71619,5720,2860,นางสาวสุภานันท์ ปัญญาทิพย์,กล้าธรรม,30287,42.29,79718,62.58,72111,5111,2496,ประชาชน,24304,33.7,80906,63.52,77966,2940,53267,68.32,17973,23.05,6726
เชียงใหม่,CMI,7,"อำเภอฝาง, อำเภอแม่อาย, อำเภอไชยปราการ (ยกเว้นศรีดงเย็น หนองบัว)",132908,92980,69.96,85649,4249,3082,นายการุณย์ คูเจริญชัยกุล,กล้าธรรม,31146,36.36,93451,70.31,84867,5719,2865,ประชาชน,30315,35.72,88258,66.41,85112,3146,57273,67.29,20497,24.08,7342
เชียงใหม่,CMI,8,"อำเภอสันป่าตอง, อำเภอหางดง",141140,109425,77.53,99824,3529,6072,นายภัทรพงษ์ ลีลาภัทร์,ประชาชน,54200,54.3,109758,77.77,100791,4498,4469,ประชาชน,48543,48.16,107540,76.19,104926,2614,77926,74.27,18791,17.91,8209
เชียงใหม่,CMI,9,"อำเภอจอมทอง, อำเภอแม่แจ่ม (เฉพาะช่างเคิ่ง แม่ศึก แม่นาจร), อำเภอแม่วาง, อำเภอดอยหล่อ",126155,96398,76.41,88031,5372,2995,นายนเรศ ธำรงค์ทิพยคุณ,กล้าธรรม,40927,46.49,96179,76.24,88073,5297,2809,ประชาชน,32646,37.07,97022,76.91,93772,3250,65854,70.23,19731,21.04,8187
เชียงใหม่,CMI,10,"อำเภอแม่แจ่ม (ยกเว้นช่างเคิ่ง แม่ศึก แม่นาจร), อำเภอฮอด, อำเภอดอยเต่า, อำเภออมก๋อย",121915,88388,72.5,77746,9247,1395,นายนรพล ตันติมนตรี,กล้าธรรม,32218,41.44,88117,72.28,80609,6246,1262,ประชาชน,26621,33.02,87813,72.03,84800,3013,60971,71.9,17564,20.71,6265
ลำพูน,LPN,1,"อำเภอเมืองลำพูน, อำเภอแม่ทา, อำเภอบ้านธิ",171262,116041,67.76,103429,4760,7852,นายวิทวิสิทธิ์ ปันสวนปลูก,ประชาชน,54610,52.8,114183,66.67,103806,4891,5486,ประชาชน,49525,47.71,126250,73.72,123415,2835,88625,71.81,24345,19.73,10445
ลำพูน,LPN,2,"อำเภอบ้านโฮ่ง, อำเภอลี้, อำเภอทุ่งหัวช้าง, อำเภอป่าซาง, อำเภอเวียงหนองล่อง",162629,125270,77.03,111124,7266,6880,นายชัชพีร์ วรรณาพิรัชย์,ประชาชน,46583,41.92,125137,76.95,112157,7808,5172,ประชาชน,44244,39.45,119364,73.4,115255,4109,75112,65.17,28406,24.65,11737
ลำปาง,LPG,1,"อำเภอเมืองลำปาง (ยกเว้นบ้านแลง บ้านเสด็จ กล้วยแพะ ปงแสนทอง), อำเภอห้างฉัตร",146326,105108,71.83,92359,4381,8368,นางทิพา ปวีณาเสถียร,ประชาชน,44799,48.51,104223,71.23,95159,4002,5062,ประชาชน,42013,44.15,97995,66.97,95808,2187,63842,66.64,24143,25.2,7823
ลำปาง,LPG,2,"อำเภอเมืองลำปาง (เฉพาะบ้านแลง บ้านเสด็จ), อำเภองาว, อำเภอแจ้ห่ม, อำเภอวังเหนือ, อำเภอเมืองปาน",150940,105629,69.98,93115,7364,5150,นายดาชัย เอกปฐพี,กล้าธรรม,33987,36.5,105811,70.1,95763,6526,3522,ประชาชน,33421,34.9,97185,64.39,93735,3450,62264,66.43,23541,25.11,7930
ลำปาง,LPG,3,"อำเภอเมืองลำปาง (เฉพาะพิชัย พระบาท ชมพู กล้วยแพะ ปงแสนทอง), อำเภอแม่เมาะ, อำเภอแม่ทะ",147220,98883,67.17,88123,4161,6599,นายชลธานี เชื้อน้อย,ประชาชน,33259,37.74,98981,67.23,88400,5651,4930,ประชาชน,34539,39.07,99138,67.34,96401,2737,64356,66.76,23359,24.23,8686
ลำปาง,LPG,4,"อำเภอเกาะคา, อำเภอเสริมงาม, อำเภอเถิน, อำเภอแม่พริก, อำเภอสบปราบ",157791,110109,69.78,99312,6329,4468,นางสาวเพ็ญภัค รัตนคำฟู,กล้าธรรม,36082,36.33,110616,70.1,100874,6391,3351,ประชาชน,35159,34.85,100383,63.62,97074,3309,65369,67.34,23630,24.34,8075
อุตรดิตถ์,UTT,1,อำเภอเมืองอุตรดิตถ์,118173,77259,65.38,71238,3137,2884,นายพิชญุตม์ พอจิต,ภูมิใจไทย,34929,49.03,76932,65.1,70573,3876,2483,ประชาชน,20448,28.97,76884,65.06,74840,2044,44034,58.84,23491,31.39,7315
อุตรดิตถ์,UTT,2,"อำเภอท่าปลา, อำเภอน้ำปาด, อำเภอฟากท่า, อำเภอบ้านโคก, อำเภอพิชัย (เฉพาะนาอิน นายาง), อำเภอทองแสนขัน",125041,73134,58.49,66010,3485,3639,นางสาวรสรินทร์ ศรัณย์เกตุ,โอกาสใหม่,29747,45.06,73362,58.67,65474,4962,2926,ประชาชน,16165,24.69,73464,58.75,71322,2142,40917,57.37,23232,32.57,7173
อุตรดิตถ์,UTT,3,"อำเภอตรอน, อำเภอพิชัย (ยกเว้นนาอิน นายาง), อำเภอลับแล",123483,75340,61.01,66779,4376,4185,นายรวี เล็กอุทัย,เพื่อไทย,38074,57.01,75310,60.99,68267,3941,3102,ประชาชน,21021,30.79,75414,61.07,73788,1626,45467,61.62,20918,28.35,7403
แพร่,PRE,1,"อำเภอเมืองแพร่ (ยกเว้นวังธง ห้วยม้า วังหงส์ ท่าข้าม แม่ยม แม่คำมี แม่หล่าย), อำเภอสูงเม่น (ยกเว้นหัวฝาย บ้านปง)",122115,85567,70.07,80671,2335,2561,นางสาวชนกนันท์ ศุภศิริ,ภูมิใจไทย,34337,42.56,86403,70.76,81142,3017,2244,ประชาชน,29426,36.26,83996,68.78,82253,1743,56322,68.47,20650,25.11,5281
แพร่,PRE,2,"อำเภอเมืองแพร่ (เฉพาะวังธง ห้วยม้า วังหงส์ ท่าข้าม แม่ยม แม่คำมี แม่หล่าย), อำเภอร้องกวาง, อำเภอสอง, อำเภอหนองม่วงไข่",116303,76409,65.7,71775,2920,1714,นายชนาธิป ศุภศิริ,ภูมิใจไทย,50300,70.08,76230,65.54,70845,3894,1491,ภูมิใจไทย,26891,37.96,76674,65.93,74424,2250,48503,65.17,20800,27.95,5121
แพร่,PRE,3,"อำเภอลอง, อำเภอสูงเม่น (เฉพาะหัวฝาย บ้านปง), อำเภอเด่นชัย, อำเภอวังชิ้น",121732,82810,68.03,72318,5976,4516,นางสาวลักษณารีย์ ดวงตาดำ,ประชาชน,23574,32.6,71774,58.96,64847,4298,2629,เพื่อไทย,20473,31.57,71748,58.94,69688,2060,45230,64.9,18608,26.7,5850
น่าน,NAN,1,"อำเภอเมืองน่าน, อำเภอท่าวังผา, อำเภอภูเพียง",139889,92148,65.87,82286,4053,5809,นายเชาว์วิชญ์ อินน้อย,ประชาชน,26359,32.03,91799,65.62,83071,4411,4317,ประชาชน,29405,35.4,91824,65.64,89706,2118,59874,66.74,22513,25.1,7319
น่าน,NAN,2,"อำเภอแม่จริม, อำเภอบ้านหลวง, อำเภอนาน้อย, อำเภอเวียงสา, อำเภอนาหมื่น, อำเภอสันติสุข",129646,93393,72.04,85752,3300,4341,นายประสิทธิ์ โนทะ,กล้าธรรม,35904,41.87,84587,65.24,77703,3785,3099,ประชาชน,22844,29.4,84752,65.37,82986,1766,55343,66.69,21263,25.62,6380
น่าน,NAN,3,"อำเภอปัว, อำเภอทุ่งช้าง, อำเภอเชียงกลาง, อำเภอบ่อเกลือ, อำเภอสองแคว, อำเภอเฉลิมพระเกียรติ (เฉพาะห้วยโก๋น ขุนน่าน)",119741,76667,64.03,67711,4982,3974,นายเจริญ อภิภัทรโกศล,ประชาชน,20029,29.58,76907,64.23,69495,4500,2912,ประชาชน,22053,31.73,77374,64.62,75334,2040,49582,65.82,19547,25.95,6205
พะเยา,PYO,1,"อำเภอเมืองพะเยา, อำเภอแม่ใจ",124910,85161,68.18,79430,2652,3079,นายอัครา พรหมเผ่า,กล้าธรรม,61641,77.6,85086,68.12,80077,3339,1670,กล้าธรรม,48433,60.48,95157,76.18,92608,2549,62010,66.96,23565,25.45,7033
พะเยา,PYO,2,"อำเภอจุน, อำเภอเชียงคำ, อำเภอภูซาง",127913,91717,71.7,84600,3837,3280,นายอนุรัตน์ ตันบรรจง,กล้าธรรม,52697,62.29,91995,71.92,85819,4145,2031,กล้าธรรม,30456,35.49,83556,65.32,81356,2200,56408,69.33,19180,23.58,5768
พะเยา,PYO,3,"อำเภอเชียงม่วน, อำเภอดอกคำใต้, อำเภอปง, อำเภอภูกามยาว",130330,84922,65.16,78118,4223,2581,นายจีรเดช ศรีวิราช,กล้าธรรม,55450,70.98,84400,64.76,77781,4841,1778,กล้าธรรม,34824,44.77,84990,65.21,82034,2956,53460,65.17,21964,26.77,6610
เชียงราย,CRI,1,อำเภอเมืองเชียงราย (ยกเว้นแม่ข้าวต้ม ห้วยสัก ดอยลาน ท่าสุด นางแล),141662,95437,67.37,86268,3284,5885,นายธนรัช จงสุทธานามณี,เพื่อไทย,40692,47.17,95416,67.35,87216,4000,4200,ประชาชน,36307,41.63,95806,67.63,93576,2230,65903,70.43,20328,21.72,7345
เชียงราย,CRI,2,"อำเภอเมืองเชียงราย (เฉพาะแม่ข้าวต้ม ท่าสุด นางแล), อำเภอเวียงชัย, อำเภอแม่จัน (เฉพาะแม่จัน สันทราย ท่าข้าวเปลือก ป่าตึง ป่าซาง), อำเภอเวียงเชียงรุ้ง",132701,94416,71.15,83181,5991,5244,นางสาวปิยะรัฐชย์ ติยะไพรัช,เพื่อไทย,32754,39.38,95184,71.73,86896,4782,3506,ประชาชน,30143,34.69,94496,71.21,91876,2620,66194,72.05,18516,20.15,7166
เชียงราย,CRI,3,"อำเภอแม่สรวย, อำเภอเวียงป่าเป้า, อำเภอแม่ลาว",139926,93836,67.06,81727,7793,4316,นายพิทักษ์ แสงคำ,กล้าธรรม,32028,39.19,93589,66.88,84693,5866,3030,ประชาชน,28191,33.29,94034,67.2,90714,3320,61801,68.13,21018,23.17,7895
เชียงราย,CRI,4,"อำเภอเมืองเชียงราย (เฉพาะห้วยสัก ดอยลาน), อำเภอพาน, อำเภอป่าแดด",141667,93963,66.33,83575,5568,4820,นายสุรสิทธิ์ เจียมวิจักษณ์,กล้าธรรม,31901,38.17,93649,66.11,86226,4486,2937,ประชาชน,26247,30.44,93803,66.21,91341,2462,63450,69.46,20547,22.49,7344
เชียงราย,CRI,5,"อำเภอเทิง, อำเภอพญาเม็งราย, อำเภอขุนตาล, อำเภอเชียงของ (เฉพาะบุญเรือง)",132060,87285,66.09,80232,4253,2800,นายรังสรรค์ วันไชยธนวงศ์,ภูมิใจไทย,49323,61.48,87142,65.99,80715,3998,2429,เพื่อไทย,27994,34.68,87831,66.51,85441,2390,59276,69.38,19721,23.08,6444
เชียงราย,CRI,6,"อำเภอแม่จัน (เฉพาะแม่คำ แม่ไร่ ศรีค้ำ จอมสวรรค์), อำเภอแม่สาย, อำเภอแม่ฟ้าหลวง",126632,80489,63.56,71873,4916,3700,นางมลธิชา ไชยบาล,กล้าธรรม,26778,37.26,80471,63.55,73462,4286,2723,ประชาชน,30086,40.95,74965,59.2,72625,2340,51560,70.99,14942,20.57,6123
