province,prov_id,cons_id,cons_no,zones,registered_voters,ref_turnout,ref_turnout_pct,ref_valid,ref_valid_pct,ref_invalid,ref_invalid_pct,yes_votes,yes_pct,no_votes,no_pct,abstained,abstained_pct,counted_stations,count_pct
กำแพงเพชร,KPT,KPT_3,3,"อำเภอเมืองกำแพงเพชร (เฉพาะไตรตรึงษ์), อำเภอคลองลาน, อำเภอคลองขลุง, อำเภอปางศิลาทอง",137789,80485,58.41,77660,96.49,2825,3.51,43901,56.53,25419,32.73,8340,10.74,268,94.7
กำแพงเพชร,KPT,KPT_4,4,"อำเภอไทรงาม (เฉพาะไทรงาม หนองไม้กอง หนองแม่แตง), อำเภอขาณุวรลักษบุรี, อำเภอทรายทองวัฒนา, อำเภอบึงสามัคคี",138876,82921,59.71,80165,96.68,2756,3.32,44312,55.28,27931,34.84,7922,9.88,285,94.68
ตาก,TAK,TAK_1,1,"อำเภอเมืองตาก, อำเภอบ้านตาก (เฉพาะตากออก สมอโคน แม่สลิด), อำเภอสามเงา, อำเภอวังเจ้า",150617,93154,61.85,90470,97.12,2684,2.88,48837,53.98,32129,35.51,9504,10.51,258,94.85
ตาก,TAK,TAK_2,2,"อำเภอแม่สอด (ยกเว้นแม่กาษา ท่าสายลวด แม่ปะ), อำเภอพบพระ, อำเภออุ้มผาง",129817,80308,61.86,77198,96.13,3110,3.87,46303,59.98,21765,28.19,9130,11.83,190,95
ตาก,TAK,TAK_3,3,"อำเภอบ้านตาก (ยกเว้นตากออก สมอโคน แม่สลิด), อำเภอแม่ระมาด, อำเภอท่าสองยาง, อำเภอแม่สอด (เฉพาะแม่กาษา ท่าสายลวด แม่ปะ)",134880,86779,64.34,83360,96.06,3419,3.94,49625,59.53,26515,31.81,7220,8.66,220,94.83
สุโขทัย,STI,STI_1,1,"อำเภอเมืองสุโขทัย (ยกเว้นเมืองเก่า วังทองแดง), อำเภอกงไกรลาศ (เฉพาะไกรกลาง ไกรใน กกแรต บ้านใหม่สุขเกษม), อำเภอศรีสำโรง (ยกเว้นนาขุนไกร วัดเกาะ บ้านไร่ บ้านซ่าน ราวต้นจันทร์)",118292,75476,63.8,73501,97.38,1975,2.62,41043,55.84,24317,33.08,8141,11.08,233,94.72
สุโขทัย,STI,STI_2,2,"อำเภอบ้านด่านลานหอย, อำเภอคีรีมาศ, อำเภอกงไกรลาศ (ยกเว้นไกรกลาง ไกรใน กกแรต บ้านใหม่สุขเกษม)",118323,69923,59.1,67778,96.93,2145,3.07,38170,56.32,22412,33.07,7196,10.62,242,94.9
สุโขทัย,STI,STI_3,3,"อำเภอเมืองสุโขทัย (เฉพาะเมืองเก่า วังทองแดง), อำเภอศรีสำโรง (เฉพาะนาขุนไกร วัดเกาะ บ้านไร่ บ้านซ่าน ราวต้นจันทร์), อำเภอสวรรคโลก (ยกเว้นคลองยาง ปากน้ำ ในเมือง ป่ากุมเกาะ), อำเภอทุ่งเสลี่ยม",120591,74238,61.56,72110,97.13,2128,2.87,40263,55.84,23558,32.67,8289,11.49,228,95
สุโขทัย,STI,STI_4,4,"อำเภอศรีสัชนาลัย, อำเภอสวรรคโลก (เฉพาะคลองยาง ปากน้ำ ในเมือง ป่ากุมเกาะ), อำเภอศรีนคร",120291,78016,64.86,75629,96.94,2387,3.06,44423,58.74,23784,31.45,7422,9.81,240,94.86
พิษณุโลก,PLK,PLK_1,1,อำเภอเมืองพิษณุโลก (เฉพาะวังน้ำคู้ วัดจันทร์ วัดพริก ท่าทอง บ้านคลอง บึงพระ อรัญญิก พลายชุมพล ในเมือง),139505,97184,69.66,95582,98.35,1602,1.65,57967,60.65,30294,31.69,7321,7.66,208,94.98
พิษณุโลก,PLK,PLK_2,2,"อำเภอเมืองพิษณุโลก (เฉพาะสมอแข ดอนทอง บ้านป่า ปากโทก หัวรอ จอมทอง บ้านกร่าง มะขามสูง ไผ่ขอดอน), อำเภอพรหมพิราม",147454,89930,60.99,87866,97.7,2064,2.3,50955,57.99,27290,31.06,9621,10.95,268,94.7
พิษณุโลก,PLK,PLK_3,3,"อำเภอวังทอง, อำเภอเนินมะปราง",142882,85000,59.49,82577,97.15,2423,2.85,45727,55.37,28279,34.25,8571,10.38,261,94.91
พิษณุโลก,PLK,PLK_4,4,"อำเภอเมืองพิษณุโลก (เฉพาะท่าโพธิ์ งิ้วงาม), อำเภอบางระกำ, อำเภอบางกระทุ่ม",128190,84678,66.06,82230,97.11,2448,2.89,47762,58.08,25592,31.12,8876,10.79,267,94.68
พิษณุโลก,PLK,PLK_5,5,"อำเภอนครไทย, อำเภอชาติตระการ, อำเภอวัดโบสถ์",132621,84423,63.66,81930,97.05,2493,2.95,43362,52.93,29872,36.46,8696,10.61,278,94.88
พิจิตร,PCT,PCT_1,1,"อำเภอเมืองพิจิตร, อำเภอสามง่าม, อำเภอวชิรบารมี",145533,90139,61.94,87387,96.95,2752,3.05,47161,53.97,31454,35.99,8772,10.04,290,94.77
พิจิตร,PCT,PCT_2,2,"อำเภอวังทรายพูน, อำเภอตะพานหิน, อำเภอทับคล้อ, อำเภอสากเหล็ก, อำเภอดงเจริญ",140346,80073,57.05,77557,96.86,2516,3.14,44515,57.4,25344,32.68,7698,9.93,336,94.92
พิจิตร,PCT,PCT_3,3,"อำเภอโพธิ์ประทับช้าง, อำเภอบางมูลนาก, อำเภอโพทะเล, อำเภอบึงนาราง",141664,89840,63.42,87044,96.89,2796,3.11,47668,54.76,30749,35.33,8627,9.91,338,94.94
เพชรบูรณ์,PNB,PNB_1,1,อำเภอเมืองเพชรบูรณ์ (ยกเว้นป่าเลา ท่าพล นางั่ว),131142,78850,60.13,76477,96.99,2373,3.01,42224,55.21,26245,34.32,8008,10.47,228,95
เพชรบูรณ์,PNB,PNB_2,2,"อำเภอเมืองเพชรบูรณ์ (เฉพาะป่าเลา ท่าพล นางั่ว), อำเภอหล่มสัก (ยกเว้นฝายนาแซง หนองสว่าง น้ำเฮี้ย สักหลง ท่าอิบุญ น้ำก้อ น้ำชุน บุ่งคล้า บุ่งน้ำเต้า), อำเภอน้ำหนาว",131081,89266,68.1,86206,96.57,3060,3.43,45339,52.59,32204,37.36,8663,10.05,274,94.81
เพชรบูรณ์,PNB,PNB_3,3,"อำเภอหล่มสัก (เฉพาะฝายนาแซง หนองสว่าง น้ำเฮี้ย สักหลง ท่าอิบุญ น้ำก้อ น้ำชุน บุ่งคล้า บุ่งน้ำเต้า), อำเภอหล่มเก่า, อำเภอเขาค้อ",126659,82167,64.87,79471,96.72,2696,3.28,42474,53.45,28347,35.67,8650,10.88,282,94.95
เพชรบูรณ์,PNB,PNB_4,4,"อำเภอชนแดน, อำเภอหนองไผ่ (เฉพาะห้วยโป่ง หนองไผ่ ยางงาม บัววัฒนา นาเฉลียง), อำเภอวังโป่ง",126127,67970,53.89,65608,96.52,2362,3.48,36933,56.29,21809,33.24,6866,10.47,279,94.9
เพชรบูรณ์,PNB,PNB_5,5,"อำเภอวิเชียรบุรี (เฉพาะสามแยก โคกปรง บึงกระจับ ยางสาว), อำเภอหนองไผ่ (ยกเว้นห้วยโป่ง หนองไผ่ ยางงาม บัววัฒนา นาเฉลียง), อำเภอบึงสามพัน",133038,71389,53.66,69240,96.99,2149,3.01,39589,57.18,22423,32.38,7228,10.44,270,94.74
เพชรบูรณ์,PNB,PNB_6,6,"อำเภอวิเชียรบุรี (ยกเว้นสามแยก โคกปรง บึงกระจับ ยางสาว), อำเภอศรีเทพ",135294,82016,60.62,79263,96.64,2753,3.36,46505,58.67,24265,30.61,8493,10.71,278,88.54
ราชบุรี,RBR,RBR_1,1,อำเภอเมืองราชบุรี (ยกเว้นห้วยไผ่ น้ำพุ ดอนแร่ อ่างทอง),140137,101237,72.24,98592,97.39,2645,2.61,55556,56.35,32742,33.21,10294,10.44,228,94.61
ราชบุรี,RBR,RBR_2,2,"อำเภอเมืองราชบุรี (เฉพาะห้วยไผ่ น้ำพุ ดอนแร่ อ่างทอง), อำเภอสวนผึ้ง, อำเภอปากท่อ, อำเภอวัดเพลง, อำเภอบ้านคา",136101,94071,69.12,91123,96.87,2948,3.13,49863,54.72,29350,32.21,11910,13.07,226,94.96
ราชบุรี,RBR,RBR_3,3,"อำเภอจอมบึง, อำเภอโพธาราม (ยกเว้นดอนทราย บ้านฆ้อง บ้านสิงห์)",141093,102625,72.74,99529,96.98,3096,3.02,54523,54.78,32359,32.51,12647,12.71,232,94.69
ราชบุรี,RBR,RBR_4,4,อำเภอบ้านโป่ง,140248,104688,74.64,101698,97.14,2990,2.86,58642,57.66,32667,32.12,10389,10.22,197,94.71
ราชบุรี,RBR,RBR_5,5,"อำเภอดำเนินสะดวก, อำเภอบางแพ, อำเภอโพธาราม (เฉพาะดอนทราย บ้านฆ้อง บ้านสิงห์)",133947,106569,79.56,103289,96.92,3280,3.08,57584,55.75,34301,33.21,11404,11.04,223,94.89
กาญจนบุรี,KRI,KRI_1,1,"อำเภอเมืองกาญจนบุรี (ยกเว้นบ้านเก่า), อำเภอบ่อพลอย (เฉพาะหนองกุ่ม)",133196,87992,66.06,85353,97.0,2639,3.0,48358,56.66,27962,32.76,9033,10.58,178,94.68
กาญจนบุรี,KRI,KRI_2,2,"อำเภอท่าม่วง, อำเภอพนมทวน (ยกเว้นพนมทวน พังตรุ ดอนตาเพชร รางหวาย), อำเภอด่านมะขามเตี้ย",131663,94889,72.07,92095,97.06,2794,2.94,52267,56.75,29318,31.83,10510,11.41,199,94.76
กาญจนบุรี,KRI,KRI_3,3,"อำเภอท่ามะกา, อำเภอพนมทวน (ยกเว้นหนองโรง ทุ่งสมอ ดอนเจดีย์ หนองสาหร่าย)",136011,104376,76.74,101211,96.97,3165,3.03,60584,59.86,29889,29.53,10738,10.61,215,94.71
กาญจนบุรี,KRI,KRI_4,4,"อำเภอบ่อพลอย (ยกเว้นหนองกุ่ม), อำเภอเลาขวัญ, อำเภอหนองปรือ, อำเภอห้วยกระเจา",133796,85526,63.92,82357,96.29,3169,3.71,48044,58.34,23511,28.55,10802,13.12,254,94.78
กาญจนบุรี,KRI,KRI_5,5,"อำเภอเมืองกาญจนบุรี (เฉพาะบ้านเก่า), อำเภอไทรโยค, อำเภอศรีสวัสดิ์, อำเภอทองผาภูมิ, อำเภอสังขละบุรี",122620,80293,65.48,77631,96.68,2662,3.32,46189,59.5,23063,29.71,8379,10.79,185,94.87
สุพรรณบุรี,SPB,SPB_1,1,อำเภอเมืองสุพรรณบุรี,135381,91799,67.81,89174,97.14,2625,2.86,52995,59.43,26227,29.41,9952,11.16,219,94.81
สุพรรณบุรี,SPB,SPB_2,2,"อำเภอบางปลาม้า, อำเภอสองพี่น้อง (ยกเว้นทุ่งคอก หนองบ่อ บ่อสุพรรณ)",129576,80346,62.01,78095,97.2,2251,2.8,46219,59.18,23304,29.84,8572,10.98,234,94.74
สุพรรณบุรี,SPB,SPB_3,3,"อำเภอสองพี่น้อง (เฉพาะทุ่งคอก หนองบ่อ บ่อสุพรรณ), อำเภออู่ทอง",130523,98203,75.24,94845,96.58,3358,3.42,56537,59.61,28243,29.78,10065,10.61,247,95
สุพรรณบุรี,SPB,SPB_4,4,"อำเภอเดิมบางนางบวช, อำเภอด่านช้าง, อำเภอหนองหญ้าไซ (ยกเว้นหนองหญ้าไซ หนองราชวัตร)",137456,87054,63.33,84047,96.55,3007,3.45,50575,60.17,23917,28.46,9555,11.37,267,94.68
สุพรรณบุรี,SPB,SPB_5,5,"อำเภอศรีประจันต์, อำเภอดอนเจดีย์, อำเภอสามชุก, อำเภอหนองหญ้าไซ (เฉพาะหนองหญ้าไซ หนองราชวัตร)",144799,100173,69.18,97212,97.04,2961,2.96,57976,59.64,27416,28.2,11820,12.16,244,94.94
นครปฐม,NPT,NPT_1,1,"อำเภอเมืองนครปฐม (เฉพาะบางแขม พระประโทน ธรรมศาลา ดอนยายหอม ถนนขาด สามควายเผือก หนองดินแดง วังเย็น สระกะเทียม สวนป่าน), อำเภอสามพราน (เฉพาะหอมเกร็ด บางช้าง ท่าตลาด คลองใหม่ ตลาดจินดา คลองจินดา)",129731,95193,73.38,92918,97.61,2275,2.39,56297,60.59,27049,29.11,9572,10.3,204,94.88
นครปฐม,NPT,NPT_2,2,อำเภอเมืองนครปฐม (เฉพาะสนามจันทร์ นครปฐม วังตะกู หนองปากโลง ทุ่งน้อย โพรงมะเดื่อ ลำพยา ห้วยจรเข้ บ้านยาง บ่อพลับ พระปฐมเจดีย์),120935,95166,78.69,93016,97.74,2150,2.26,58209,62.58,26634,28.63,8173,8.79,196,94.69
นครปฐม,NPT,NPT_3,3,"อำเภอเมืองนครปฐม (เฉพาะตาก้อง มาบแค ทัพหลวง หนองงูเหลือม), อำเภอกำแพงแสน (ยกเว้นสระพัฒนา ห้วยม่วง)",119352,89607,75.08,86961,97.05,2646,2.95,54077,62.19,23500,27.02,9384,10.79,219,94.81
นครปฐม,NPT,NPT_4,4,"อำเภอกำแพงแสน (เฉพาะสระพัฒนา ห้วยม่วง), อำเภอดอนตูม, อำเภอบางเลน",128771,96757,75.14,94189,97.35,2568,2.65,58665,62.28,25143,26.69,10381,11.02,235,94.76
นครปฐม,NPT,NPT_5,5,"อำเภอนครชัยศรี, อำเภอพุทธมณฑล",131195,100574,76.66,98347,97.79,2227,2.21,60362,61.38,28657,29.14,9328,9.48,188,94.95
นครปฐม,NPT,NPT_6,6,อำเภอสามพราน (ยกเว้นหอมเกร็ด บางช้าง ท่าตลาด คลองใหม่ ตลาดจินดา คลองจินดา),126887,93698,73.84,92068,98.26,1630,1.74,61167,66.44,23793,25.84,7108,7.72,178,94.68
สมุทรสาคร,SKN,SKN_1,1,อำเภอเมืองสมุทรสาคร (เฉพาะท่าจีน คอกกระบือ บางน้ำจืด พันท้ายนรสิงห์ โคกขาม มหาชัย ท่าฉลอม โกรกกราก),119393,85391,71.52,83621,97.93,1770,2.07,55242,66.06,21861,26.14,6518,7.79,160,94.67
สมุทรสาคร,SKN,SKN_2,2,อำเภอเมืองสมุทรสาคร (ยกเว้นท่าจีน คอกกระบือ บางน้ำจืด พันท้ายนรสิงห์ โคกขาม มหาชัย ท่าฉลอม โกรกกราก),119061,77112,64.77,75146,97.45,1966,2.55,47428,63.11,20724,27.58,6994,9.31,152,94.41
สมุทรสาคร,SKN,SKN_3,3,อำเภอกระทุ่มแบน (ยกเว้นท่าไม้ บางยาง หนองนกไข่ ดอนไก่ดี ท่าเสา),111965,75253,67.21,73760,98.02,1493,1.98,49306,66.85,18708,25.36,5746,7.79,128,94.81
สมุทรสาคร,SKN,SKN_4,4,"อำเภอกระทุ่มแบน (ยกเว้นคลองมะเดื่อ แคราย สวนหลวง อ้อมน้อย ตลาดกระทุ่มแบน), อำเภอบ้านแพ้ว",112305,78282,69.7,76002,97.09,2280,2.91,45260,59.55,22157,29.15,8585,11.3,190,94.53
สมุทรสงคราม,SKM,SKM_1,1,"อำเภอเมืองสมุทรสงคราม, อำเภอบางคนที, อำเภออัมพวา",156265,105785,67.7,103054,97.42,2731,2.58,55977,54.32,35068,34.03,12009,11.65,252,94.74
เพชรบุรี,PBI,PBI_1,1,"อำเภอเมืองเพชรบุรี, อำเภอบ้านแหลม (ยกเว้นบ้านแหลม บางตะบูน บางตะบูนออก)",125505,91841,73.18,89017,96.93,2824,3.07,44036,49.47,35296,39.65,9685,10.88,226,94.96
เพชรบุรี,PBI,PBI_2,2,"อำเภอชะอำ, อำเภอท่ายาง",139326,97010,69.63,93504,96.39,3506,3.61,47972,51.3,34351,36.74,11181,11.96,240,94.86
เพชรบุรี,PBI,PBI_3,3,"อำเภอเขาย้อย, อำเภอหนองหญ้าปล้อง, อำเภอบ้านลาด, อำเภอบ้านแหลม (เฉพาะบ้านแหลม บางตะบูน บางตะบูนออก), อำเภอแก่งกระจาน",131557,95958,72.94,92904,96.82,3054,3.18,46000,49.51,35700,38.43,11204,12.06,265,94.98
ประจวบคีรีขันธ์,PKN,PKN_1,1,"อำเภอเมืองประจวบคีรีขันธ์ (ยกเว้นห้วยทราย), อำเภอกุยบุรี, อำเภอปราณบุรี (เฉพาะปากน้ำปราณ), อำเภอสามร้อยยอด",152840,108207,70.8,104858,96.91,3349,3.09,53012,50.56,40173,38.31,11673,11.13,242,94.9
ประจวบคีรีขันธ์,PKN,PKN_2,2,"อำเภอปราณบุรี (ยกเว้นปากน้ำปราณ), อำเภอหัวหิน",146369,95944,65.55,93478,97.43,2466,2.57,52645,56.32,31413,33.6,9420,10.08,213,94.67
ประจวบคีรีขันธ์,PKN,PKN_3,3,"อำเภอเมืองประจวบคีรีขันธ์ (เฉพาะห้วยทราย), อำเภอทับสะแก, อำเภอบางสะพาน, อำเภอบางสะพานน้อย",138975,93632,67.37,91240,97.45,2392,2.55,40466,44.35,41384,45.36,9390,10.29,242,94.9
นครศรีธรรมราช,NST,NST_1,1,อำเภอเมืองนครศรีธรรมราช (ยกเว้นกำแพงเซา ไชยมนตรี มะม่วงสองต้น บางจาก ท่าเรือ ปากพูน),132977,88477,66.54,86219,97.45,2258,2.55,35343,40.99,44076,51.12,6800,7.89,209,94.57
นครศรีธรรมราช,NST,NST_2,2,"อำเภอเมืองนครศรีธรรมราช (เฉพาะท่าไร่ กำแพงเซา ไชยมนตรี มะม่วงสองต้น บางจาก ท่าเรือ), อำเภอปากพนัง (ยกเว้นหูล่อง บางศาลา บางตะพง บ้านเพิง ท่าพยา ปากแพรก ขนาบนาก), อำเภอพระพรหม",141830,89103,62.82,86670,97.27,2433,2.73,30784,35.52,47702,55.04,8184,9.44,247,94.64
นครศรีธรรมราช,NST,NST_3,3,"อำเภอเชียรใหญ่, อำเภอปากพนัง (เฉพาะหูล่อง บางศาลา บางพระ บางตะพง บ้านเพิง ท่าพยา ปากแพรก ขนาบนาก), อำเภอหัวไทร, อำเภอเฉลิมพระเกียรติ (เฉพาะเชียรเขา ดอนตรอ สวนหลวง ทางพูน)",133623,86832,64.98,84329,97.12,2503,2.88,27829,33.0,49911,59.19,6589,7.81,304,94.7
นครศรีธรรมราช,NST,NST_4,4,"อำเภอชะอวด, อำเภอร่อนพิบูลย์ (ยกเว้นหินตก เสาธง), อำเภอจุฬาภรณ์",135857,92213,67.88,90065,97.67,2148,2.33,34042,37.8,48322,53.65,7701,8.55,218,94.78
นครศรีธรรมราช,NST,NST_5,5,"อำเภอทุ่งสง, อำเภอนาบอน (ยกเว้นทุ่งสง)",140284,96365,68.69,94307,97.86,2058,2.14,36909,39.14,49325,52.3,8073,8.56,223,94.89
นครศรีธรรมราช,NST,NST_6,6,"อำเภอฉวาง (เฉพาะฉวาง ไม้เรียง กะเปียด นากะชะ), อำเภอนาบอน (เฉพาะทุ่งสง), อำเภอทุ่งใหญ่, อำเภอบางขัน, อำเภอถ้ำพรรณรา",134534,95552,71.02,93367,97.71,2185,2.29,34924,37.41,50233,53.8,8210,8.79,235,94.76
นครศรีธรรมราช,NST,NST_7,7,"อำเภอลานสกา, อำเภอฉวาง (ยกเว้นฉวาง ไม้เรียง กะเปียด นากะชะ), อำเภอพิปูน, อำเภอร่อนพิบูลย์ (เฉพาะหินตก เสาธง), อำเภอช้างกลาง",136717,90028,65.85,87769,97.49,2259,2.51,30418,34.66,48265,54.99,9086,10.35,247,95
นครศรีธรรมราช,NST,NST_8,8,"อำเภอพรหมคีรี, อำเภอท่าศาลา (เฉพาะท่าศาลา โมคลาน ดอนตะโก โพธิ์ทอง), อำเภอนบพิตำ, อำเภอเมืองนครศรีธรรมราช (เฉพาะปากพูน)",136225,92828,68.14,90194,97.16,2634,2.84,39011,43.25,43048,47.73,8135,9.02,216,94.74
นครศรีธรรมราช,NST,NST_9,9,"อำเภอท่าศาลา (ยกเว้นท่าศาลา โมคลาน ดอนตะโก โพธิ์ทอง), อำเภอสิชล, อำเภอขนอม",139759,87705,62.75,85732,97.75,1973,2.25,33320,38.87,45191,52.71,7221,8.42,247,95
กระบี่,KBI,KBI_1,1,"อำเภอเมืองกระบี่, อำเภอเหนือคลอง (ยกเว้นโคกยาง ปกาสัย ห้วยยูง)",128642,88218,68.58,85848,97.31,2370,2.69,39961,46.55,37042,43.15,8845,10.3,202,94.84
กระบี่,KBI,KBI_2,2,"อำเภอเขาพนม, อำเภออ่าวลึก, อำเภอปลายพระยา",117651,78092,66.38,76169,97.54,1923,2.46,28601,37.55,40163,52.73,7405,9.72,196,94.69
กระบี่,KBI,KBI_3,3,"อำเภอเกาะลันตา, อำเภอคลองท่อม, อำเภอลำทับ, อำเภอเหนือคลอง (เฉพาะโคกยาง ปกาสัย ห้วยยูง)",124285,85425,68.73,83043,97.21,2382,2.79,33873,40.79,40785,49.11,8385,10.1,218,94.78
พังงา,PNA,PNA_1,1,"อำเภอเมืองพังงา, อำเภอเกาะยาว, อำเภอตะกั่วทุ่ง, อำเภอทับปุด",100343,67952,67.72,66103,97.28,1849,2.72,25676,38.84,33564,50.78,6863,10.38,192,94.58
พังงา,PNA,PNA_2,2,"อำเภอกะปง, อำเภอตะกั่วป่า, อำเภอคุระบุรี, อำเภอท้ายเหมือง",110773,76850,69.38,74780,97.31,2070,2.69,30699,41.05,36079,48.25,8002,10.7,179,94.71
ภูเก็ต,PKT,PKT_1,1,อำเภอเมืองภูเก็ต (ยกเว้นฉลอง วิชิต ราไวย์ กะรน),103980,72130,69.37,70771,98.12,1359,1.88,37882,53.53,27758,39.22,5131,7.25,137,94.48
ภูเก็ต,PKT,PKT_2,2,"อำเภอเมืองภูเก็ต (ยกเว้นเกาะแก้ว รัษฎา ตลาดใหญ่ ตลาดเหนือ), อำเภอกะทู้ (ยกเว้นกะทู้)",108376,64207,59.24,62833,97.86,1374,2.14,31814,50.63,25737,40.96,5282,8.41,140,94.59
ภูเก็ต,PKT,PKT_3,3,"อำเภอถลาง, อำเภอกะทู้ (เฉพาะกะทู้)",117792,73733,62.6,72139,97.84,1594,2.16,36129,50.08,29369,40.71,6641,9.21,162,94.74
สุราษฎร์ธานี,SNI,SNI_1,1,อำเภอเมืองสุราษฎร์ธานี (ยกเว้นขุนทะเล วัดประดู่),117090,71700,61.23,70612,98.48,1088,1.52,31635,44.8,33263,47.11,5714,8.09,158,94.61
สุราษฎร์ธานี,SNI,SNI_2,2,"อำเภอกาญจนดิษฐ์ (เฉพาะท่าทอง พลายวาส ท่าอุแท คลองสระ), อำเภอดอนสัก, อำเภอเกาะพะงัน, อำเภอเกาะสมุย",119683,81405,68.02,79585,97.76,1820,2.24,33439,42.02,38737,48.67,7409,9.31,201,94.81
สุราษฎร์ธานี,SNI,SNI_3,3,"อำเภอบ้านนาสาร (ยกเว้นทุ่งเตา ทุ่งเตาใหม่), อำเภอเคียนซา (ยกเว้นบ้านเสด็จ), อำเภอเวียงสระ",120055,85449,71.17,83702,97.96,1747,2.04,31721,37.9,44180,52.78,7801,9.32,214,94.69
สุราษฎร์ธานี,SNI,SNI_4,4,"อำเภอคีรีรัฐนิคม, อำเภอบ้านตาขุน, อำเภอพุนพิน",123380,90594,73.43,88723,97.93,1871,2.07,35237,39.72,45386,51.15,8100,9.13,222,94.87
สุราษฎร์ธานี,SNI,SNI_5,5,"อำเภอพนม, อำเภอพระแสง, อำเภอชัยบุรี, อำเภอเคียนซา (เฉพาะบ้านเสด็จ)",121866,85485,70.15,83635,97.84,1850,2.16,31262,37.38,44880,53.66,7493,8.96,211,94.62
สุราษฎร์ธานี,SNI,SNI_6,6,"อำเภอไชยา, อำเภอท่าชนะ, อำเภอท่าฉาง, อำเภอวิภาวดี",125055,92000,73.57,89924,97.74,2076,2.26,31495,35.02,50678,56.36,7751,8.62,232,94.69
สุราษฎร์ธานี,SNI,SNI_7,7,"อำเภอกาญจนดิษฐ์ (ยกเว้นท่าทอง พลายวาส ท่าอุแท คลองสระ), อำเภอบ้านนาสาร (เฉพาะทุ่งเตา ทุ่งเตาใหม่), อำเภอบ้านนาเดิม, อำเภอเมืองสุราษฎร์ธานี (เฉพาะขุนทะเล วัดประดู่)",120277,88810,73.84,86871,97.82,1939,2.18,35224,40.55,44022,50.68,7625,8.78,190,95
ระนอง,RNG,RNG_1,1,"อำเภอเมืองระนอง, อำเภอละอุ่น, อำเภอกะเปอร์, อำเภอกระบุรี, อำเภอสุขสำราญ",143314,86935,60.66,84663,97.39,2272,2.61,32196,38.03,43742,51.67,8725,10.31,231,94.67
ชุมพร,CPN,CPN_1,1,"อำเภอเมืองชุมพร (ยกเว้นบางลึก หาดพันไกร วังใหม่ บ้านนา ถ้ำสิงห์), อำเภอสวี (ยกเว้นเขาทะลุ เขาค่าย)",137056,94124,68.68,92224,97.98,1900,2.02,32496,35.24,51690,56.05,8038,8.72,247,94.64
ชุมพร,CPN,CPN_2,2,"อำเภอเมืองชุมพร (เฉพาะบางลึก หาดพันไกร วังใหม่ บ้านนา ถ้ำสิงห์), อำเภอท่าแซะ, อำเภอปะทิว",136820,97154,71.01,94891,97.67,2263,2.33,32997,34.77,53128,55.99,8766,9.24,257,94.83
ชุมพร,CPN,CPN_3,3,"อำเภอหลังสวน, อำเภอละแม, อำเภอพะโต๊ะ, อำเภอสวี (เฉพาะเขาทะลุ เขาค่าย), อำเภอทุ่งตะโก",135755,92403,68.07,90558,98.0,1845,2.0,31012,34.25,51378,56.73,8168,9.02,270,94.74
สงขลา,SKA,SKA_1,1,อำเภอเมืองสงขลา,128331,88000,68.57,85946,97.67,2054,2.33,37202,43.29,41300,48.05,7444,8.66,189,94.97
สงขลา,SKA,SKA_2,2,อำเภอหาดใหญ่ (เฉพาะคลองอู่ตะเภา หาดใหญ่),108657,74527,68.59,73219,98.24,1308,1.76,35945,49.09,32107,43.85,5167,7.06,168,94.92
สงขลา,SKA,SKA_3,3,"อำเภอจะนะ (เฉพาะจะโหนง คลองเปียะ), อำเภอหาดใหญ่ (เฉพาะทุ่งใหญ่ ท่าข้าม พะตง น้ำน้อย บ้านพรุ คอหงส์), อำเภอนาหม่อม",133721,100535,75.18,98551,98.03,1984,1.97,45187,45.85,45146,45.81,8218,8.34,200,94.79
สงขลา,SKA,SKA_4,4,"อำเภอสทิงพระ, อำเภอระโนด, อำเภอกระแสสินธุ์, อำเภอสิงหนคร (เฉพาะรำแดง วัดขนุน ชะแล้ บางเขียด ม่วงงาม)",126692,91798,72.46,88823,96.76,2975,3.24,33857,38.12,47075,53.0,7891,8.88,234,94.74
สงขลา,SKA,SKA_5,5,"อำเภอรัตภูมิ, อำเภอควนเนียง, อำเภอสิงหนคร (ยกเว้นรำแดง วัดขนุน ชะแล้ บางเขียด ม่วงงาม)",129751,95977,73.97,93270,97.18,2707,2.82,37840,40.57,45742,49.04,9688,10.39,220,94.83
สงขลา,SKA,SKA_6,6,"อำเภอสะเดา, อำเภอคลองหอยโข่ง",116166,85024,73.19,82693,97.26,2331,2.74,36534,44.18,38470,46.52,7689,9.3,179,94.71
สงขลา,SKA,SKA_7,7,"อำเภอนาทวี, อำเภอสะบ้าย้อย, อำเภอเทพา (เฉพาะลำไพล)",123182,89784,72.89,87291,97.22,2493,2.78,41944,48.05,38041,43.58,7306,8.37,220,94.83
สงขลา,SKA,SKA_8,8,"อำเภอจะนะ (ยกเว้นจะโหนง คลองเปียะ), อำเภอเทพา (ยกเว้นลำไพล)",120448,91374,75.86,88563,96.92,2811,3.08,41746,47.14,39326,44.4,7491,8.46,222,94.87
สงขลา,SKA,SKA_9,9,"อำเภอหาดใหญ่ (เฉพาะฉลุง ทุ่งตำเสา คูเต่า คลองแห ควนลัง), อำเภอบางกล่ำ",135999,98992,72.79,96592,97.58,2400,2.42,45089,46.68,42869,44.38,8634,8.94,193,94.61
